drug_row,drug_col,cell_line_name,synergy_loewe
LAPATINIB,OXALIPLATIN,MSTO,0.308374085
LAPATINIB,SN-38,MSTO,1.103455512
LAPATINIB,SN-38,MSTO,11.44233051
LAPATINIB,SN-38,MSTO,2.715018012
LAPATINIB,SN-38,MSTO,1.556768012
LAPATINIB,SORAFENIB,MSTO,2.568773427
LAPATINIB,SORAFENIB,MSTO,-2.540226573
LAPATINIB,SORAFENIB,MSTO,2.824273427
LAPATINIB,SORAFENIB,MSTO,2.616710927
LAPATINIB,TOPOTECAN,MSTO,-2.486078938
LAPATINIB,TOPOTECAN,MSTO,-2.526703938
LAPATINIB,TOPOTECAN,MSTO,-5.324078938
LAPATINIB,TOPOTECAN,MSTO,-8.109203938
METFORMIN,ABT-888,MSTO,-6.187013075
METFORMIN,ABT-888,MSTO,-2.311700575
METFORMIN,ABT-888,MSTO,-7.248138075
METFORMIN,ABT-888,MSTO,-11.06013807
METFORMIN,BEZ-235,MSTO,-43.07545875
METFORMIN,BEZ-235,MSTO,-44.37683375
METFORMIN,BEZ-235,MSTO,-42.60552125
METFORMIN,BEZ-235,MSTO,-43.56089625
METFORMIN,BORTEZOMIB,MSTO,-5.457633883
METFORMIN,BORTEZOMIB,MSTO,-8.928821383
METFORMIN,BORTEZOMIB,MSTO,-7.618383883
METFORMIN,BORTEZOMIB,MSTO,-15.08494638
METFORMIN,DASATINIB,MSTO,28.26025791
METFORMIN,DASATINIB,MSTO,27.38688291
METFORMIN,DASATINIB,MSTO,30.40600791
METFORMIN,DASATINIB,MSTO,17.23282041
METFORMIN,ERLOTINIB,MSTO,-7.398864069
METFORMIN,ERLOTINIB,MSTO,7.926010931
METFORMIN,ERLOTINIB,MSTO,-13.32623907
METFORMIN,ERLOTINIB,MSTO,-2.841676569
METFORMIN,GELDANAMYCIN,MSTO,-23.23587125
METFORMIN,GELDANAMYCIN,MSTO,-27.88905875
METFORMIN,GELDANAMYCIN,MSTO,-27.08449625
METFORMIN,GELDANAMYCIN,MSTO,-33.49062125
METFORMIN,L778123,MSTO,-30.45724869
METFORMIN,L778123,MSTO,-30.99674869
METFORMIN,L778123,MSTO,-33.32024869
METFORMIN,L778123,MSTO,-34.30893619
METFORMIN,LAPATINIB,MSTO,-7.220014945
METFORMIN,LAPATINIB,MSTO,-6.004764945
METFORMIN,LAPATINIB,MSTO,-24.76001494
METFORMIN,LAPATINIB,MSTO,-26.85232744
METFORMIN,PD325901,MSTO,-7.132857384
METFORMIN,PD325901,MSTO,2.229142616
METFORMIN,PD325901,MSTO,4.307392616
METFORMIN,PD325901,MSTO,-2.819919884
METHOTREXATE,ABT-888,MSTO,-17.39175456
METHOTREXATE,ABT-888,MSTO,-23.88362956
METHOTREXATE,ABT-888,MSTO,-30.92881706
METHOTREXATE,ABT-888,MSTO,-22.33050456
METHOTREXATE,AZD1775,MSTO,-0.162874446
METHOTREXATE,AZD1775,MSTO,-7.491686946
METHOTREXATE,AZD1775,MSTO,-9.070186946
METHOTREXATE,AZD1775,MSTO,-7.076249446
METHOTREXATE,BEZ-235,MSTO,-5.075153471
METHOTREXATE,BEZ-235,MSTO,0.792284029
METHOTREXATE,BEZ-235,MSTO,-2.283528471
METHOTREXATE,BEZ-235,MSTO,-4.541778471
METHOTREXATE,BORTEZOMIB,MSTO,-3.969858425
METHOTREXATE,BORTEZOMIB,MSTO,-3.838608425
METHOTREXATE,BORTEZOMIB,MSTO,-2.550545925
METHOTREXATE,BORTEZOMIB,MSTO,-4.780108425
METHOTREXATE,DINACICLIB,MSTO,0.776935799
METHOTREXATE,DINACICLIB,MSTO,-1.518251701
METHOTREXATE,DINACICLIB,MSTO,-3.999751701
METHOTREXATE,DINACICLIB,MSTO,-5.694939201
METHOTREXATE,GELDANAMYCIN,MSTO,-4.718995679
METHOTREXATE,GELDANAMYCIN,MSTO,-8.851245679
METHOTREXATE,GELDANAMYCIN,MSTO,-8.738183179
METHOTREXATE,GELDANAMYCIN,MSTO,-8.804995679
METHOTREXATE,L778123,MSTO,-6.625134903
METHOTREXATE,L778123,MSTO,-5.148384903
METHOTREXATE,L778123,MSTO,-4.713509903
METHOTREXATE,L778123,MSTO,-3.363134903
METHOTREXATE,MK-2206,MSTO,-0.534346835
METHOTREXATE,MK-2206,MSTO,5.525340665
METHOTREXATE,MK-2206,MSTO,1.910653165
METHOTREXATE,MK-2206,MSTO,4.941965665
METHOTREXATE,MK-5108,MSTO,-6.657955633
METHOTREXATE,MK-5108,MSTO,-5.318268133
METHOTREXATE,MK-5108,MSTO,-8.737080633
METHOTREXATE,MK-5108,MSTO,-5.850330633
METHOTREXATE,MK-8669,MSTO,-2.880683286
METHOTREXATE,MK-8669,MSTO,-7.846870786
METHOTREXATE,MK-8669,MSTO,5.319691714
METHOTREXATE,MK-8669,MSTO,-8.166245786
METHOTREXATE,MK-8776,MSTO,-4.435901455
METHOTREXATE,MK-8776,MSTO,-0.691901455
METHOTREXATE,MK-8776,MSTO,-2.684463955
METHOTREXATE,MK-8776,MSTO,3.612223545
METHOTREXATE,PD325901,MSTO,-12.49124126
METHOTREXATE,PD325901,MSTO,-13.25299126
METHOTREXATE,PD325901,MSTO,-11.06805376
METHOTREXATE,PD325901,MSTO,-9.698928756
METHOTREXATE,TEMOZOLOMIDE,MSTO,-8.321966843
METHOTREXATE,TEMOZOLOMIDE,MSTO,-11.75802934
METHOTREXATE,TEMOZOLOMIDE,MSTO,-9.579529343
METHOTREXATE,TEMOZOLOMIDE,MSTO,-8.895091843
METHOTREXATE,ZOLINZA,MSTO,-0.787459424
METHOTREXATE,ZOLINZA,MSTO,5.988165576
METHOTREXATE,ZOLINZA,MSTO,4.071853076
METHOTREXATE,ZOLINZA,MSTO,5.368290576
MITOMYCINE,ABT-888,MSTO,-16.09647245
MITOMYCINE,ABT-888,MSTO,-30.72128495
MITOMYCINE,ABT-888,MSTO,-22.79215995
MITOMYCINE,ABT-888,MSTO,-31.77703495
MITOMYCINE,AZD1775,MSTO,6.179465769
MITOMYCINE,AZD1775,MSTO,7.358403269
MITOMYCINE,AZD1775,MSTO,2.405090769
MITOMYCINE,AZD1775,MSTO,5.100465769
MITOMYCINE,BEZ-235,MSTO,0.946663192
MITOMYCINE,BEZ-235,MSTO,4.048725692
MITOMYCINE,BEZ-235,MSTO,5.377538192
MITOMYCINE,BEZ-235,MSTO,5.577350692
MITOMYCINE,BORTEZOMIB,MSTO,-0.687189488
MITOMYCINE,BORTEZOMIB,MSTO,-0.495314488
MITOMYCINE,BORTEZOMIB,MSTO,5.220248012
MITOMYCINE,BORTEZOMIB,MSTO,3.347310512
MITOMYCINE,DASATINIB,MSTO,18.15880949
MITOMYCINE,DASATINIB,MSTO,17.19837199
MITOMYCINE,DASATINIB,MSTO,18.17837199
MITOMYCINE,DASATINIB,MSTO,17.68080949
MITOMYCINE,DINACICLIB,MSTO,8.849044222
MITOMYCINE,DINACICLIB,MSTO,-1.899268278
MITOMYCINE,DINACICLIB,MSTO,0.402981722
MITOMYCINE,DINACICLIB,MSTO,2.306294222
MITOMYCINE,ERLOTINIB,MSTO,16.09004766
MITOMYCINE,ERLOTINIB,MSTO,18.74567266
MITOMYCINE,ERLOTINIB,MSTO,12.51054766
MITOMYCINE,ERLOTINIB,MSTO,11.16523516
MITOMYCINE,GELDANAMYCIN,MSTO,-4.338320841
MITOMYCINE,GELDANAMYCIN,MSTO,-1.427508341
MITOMYCINE,GELDANAMYCIN,MSTO,-2.582633341
MITOMYCINE,GELDANAMYCIN,MSTO,-6.337758341
MITOMYCINE,L778123,MSTO,-10.52649077
MITOMYCINE,L778123,MSTO,-6.261803268
MITOMYCINE,L778123,MSTO,-5.023990768
MITOMYCINE,L778123,MSTO,-3.340678268
MITOMYCINE,LAPATINIB,MSTO,-7.35345288
MITOMYCINE,LAPATINIB,MSTO,-4.07914038
MITOMYCINE,LAPATINIB,MSTO,-6.66914038
MITOMYCINE,LAPATINIB,MSTO,-7.16407788
MITOMYCINE,MK-2206,MSTO,15.1785082
MITOMYCINE,MK-2206,MSTO,13.5761957
MITOMYCINE,MK-2206,MSTO,16.5509457
MITOMYCINE,MK-2206,MSTO,13.7008832
MITOMYCINE,MK-4827,MSTO,8.983082457
MITOMYCINE,MK-4827,MSTO,1.079644957
MITOMYCINE,MK-4827,MSTO,2.599332457
MITOMYCINE,MK-4827,MSTO,6.785394957
MITOMYCINE,MK-5108,MSTO,-14.94427673
MITOMYCINE,MK-5108,MSTO,-15.69283923
MITOMYCINE,MK-5108,MSTO,-13.14240173
MITOMYCINE,MK-5108,MSTO,-5.549651733
MITOMYCINE,MK-8669,MSTO,9.946787202
MITOMYCINE,MK-8669,MSTO,11.9212872
MITOMYCINE,MK-8669,MSTO,7.005037202
MITOMYCINE,MK-8669,MSTO,7.490037202
MITOMYCINE,MK-8776,MSTO,7.65460694
MITOMYCINE,MK-8776,MSTO,1.92266944
MITOMYCINE,MK-8776,MSTO,-1.76283056
MITOMYCINE,MK-8776,MSTO,4.08941944
MITOMYCINE,PD325901,MSTO,1.089141041
MITOMYCINE,PD325901,MSTO,-5.543171459
MITOMYCINE,PD325901,MSTO,-9.351171459
MITOMYCINE,PD325901,MSTO,-6.724546459
MITOMYCINE,SORAFENIB,MSTO,6.181058905
MITOMYCINE,SORAFENIB,MSTO,5.978121405
MITOMYCINE,SORAFENIB,MSTO,5.747871405
MITOMYCINE,SORAFENIB,MSTO,6.147308905
MITOMYCINE,SUNITINIB,MSTO,-3.014218672
MITOMYCINE,SUNITINIB,MSTO,2.518343828
MITOMYCINE,SUNITINIB,MSTO,1.342156328
MITOMYCINE,SUNITINIB,MSTO,2.188593828
MITOMYCINE,TEMOZOLOMIDE,MSTO,4.64753067
MITOMYCINE,TEMOZOLOMIDE,MSTO,5.60978067
MITOMYCINE,TEMOZOLOMIDE,MSTO,-6.85746933
MITOMYCINE,TEMOZOLOMIDE,MSTO,-5.36903183
MITOMYCINE,ZOLINZA,MSTO,17.92953143
MITOMYCINE,ZOLINZA,MSTO,17.47265643
MITOMYCINE,ZOLINZA,MSTO,15.77784393
MITOMYCINE,ZOLINZA,MSTO,13.44003143
MK-2206,ABT-888,MSTO,-22.29080994
MK-2206,ABT-888,MSTO,-19.57837244
MK-2206,ABT-888,MSTO,-17.10074744
MK-2206,ABT-888,MSTO,-12.80087244
MK-2206,BEZ-235,MSTO,6.626359554
MK-2206,BEZ-235,MSTO,13.77517205
MK-2206,BEZ-235,MSTO,5.835859554
MK-2206,BEZ-235,MSTO,6.433109554
MK-2206,BORTEZOMIB,MSTO,5.673786952
MK-2206,BORTEZOMIB,MSTO,5.201661952
MK-2206,BORTEZOMIB,MSTO,6.963099452
MK-2206,BORTEZOMIB,MSTO,6.359724452
MK-2206,DASATINIB,MSTO,30.99028132
MK-2206,DASATINIB,MSTO,23.99740632
MK-2206,DASATINIB,MSTO,23.66065632
MK-2206,DASATINIB,MSTO,25.81859382
MK-2206,DINACICLIB,MSTO,8.622697464
MK-2206,DINACICLIB,MSTO,15.16700996
MK-2206,DINACICLIB,MSTO,12.30200996
MK-2206,DINACICLIB,MSTO,15.69555996
MK-2206,ERLOTINIB,MSTO,31.00543125
MK-2206,ERLOTINIB,MSTO,36.15549375
MK-2206,ERLOTINIB,MSTO,30.89818125
MK-2206,ERLOTINIB,MSTO,33.31136875
MK-2206,GELDANAMYCIN,MSTO,1.191425861
MK-2206,GELDANAMYCIN,MSTO,-5.610949139
MK-2206,GELDANAMYCIN,MSTO,-1.154449139
MK-2206,GELDANAMYCIN,MSTO,4.229113361
MK-2206,MK-8669,MSTO,19.03981134
MK-2206,MK-8669,MSTO,28.86749884
MK-2206,MK-8669,MSTO,22.91799884
MK-2206,MK-8669,MSTO,22.53543634
MK-2206,MK-8776,MSTO,9.905197955
MK-2206,MK-8776,MSTO,8.382635455
MK-2206,MK-8776,MSTO,16.94394795
MK-2206,MK-8776,MSTO,15.82169795
MK-2206,OXALIPLATIN,MSTO,8.504090051
MK-2206,OXALIPLATIN,MSTO,-4.795409949
MK-2206,OXALIPLATIN,MSTO,-0.536784949
MK-2206,OXALIPLATIN,MSTO,-10.95478495
MK-2206,PD325901,MSTO,-0.825176605
MK-2206,PD325901,MSTO,9.143510895
MK-2206,PD325901,MSTO,3.728698395
MK-2206,PD325901,MSTO,6.196073395
MK-2206,SN-38,MSTO,10.8956153
MK-2206,SN-38,MSTO,11.3741778
MK-2206,SN-38,MSTO,11.6124903
MK-2206,SN-38,MSTO,21.3863653
MK-2206,SORAFENIB,MSTO,8.716381899
MK-2206,SORAFENIB,MSTO,8.770506899
MK-2206,SORAFENIB,MSTO,8.719881899
MK-2206,SORAFENIB,MSTO,8.678194399
MK-2206,TOPOTECAN,MSTO,13.53676142
MK-2206,TOPOTECAN,MSTO,19.31113642
MK-2206,TOPOTECAN,MSTO,10.56651142
MK-2206,TOPOTECAN,MSTO,15.27044892
MK-4541,5-FU,MSTO,-42.68934577
MK-4541,5-FU,MSTO,-51.00234577
MK-4541,5-FU,MSTO,-55.00415827
MK-4541,5-FU,MSTO,-57.55772077
MK-4541,ABT-888,MSTO,9.024990217
MK-4541,ABT-888,MSTO,8.846115217
MK-4541,ABT-888,MSTO,0.021177717
MK-4541,ABT-888,MSTO,3.242865217
MK-4541,AZD1775,MSTO,-25.77228248
MK-4541,AZD1775,MSTO,-34.05028248
MK-4541,AZD1775,MSTO,-15.46069102
MK-4541,AZD1775,MSTO,-23.80289936
MK-4541,BEZ-235,MSTO,-35.50471263
MK-4541,BEZ-235,MSTO,-33.01221263
MK-4541,BEZ-235,MSTO,-36.61277513
MK-4541,BEZ-235,MSTO,-34.01658763
MK-4541,BORTEZOMIB,MSTO,6.793098567
MK-4541,BORTEZOMIB,MSTO,-4.023713933
MK-4541,BORTEZOMIB,MSTO,-0.733463933
MK-4541,BORTEZOMIB,MSTO,-3.918213933
MK-4541,CARBOPLATIN,MSTO,15.65263846
MK-4541,CARBOPLATIN,MSTO,10.64788846
MK-4541,CARBOPLATIN,MSTO,4.056575961
MK-4541,CARBOPLATIN,MSTO,8.449263461
MK-4541,DASATINIB,MSTO,23.28178252
MK-4541,DASATINIB,MSTO,21.46865752
MK-4541,DASATINIB,MSTO,23.99222002
MK-4541,DASATINIB,MSTO,22.47634502
MK-4541,DEXAMETHASONE,MSTO,-12.0296784
MK-4541,DEXAMETHASONE,MSTO,-10.3567409
MK-4541,DEXAMETHASONE,MSTO,-10.3602409
MK-4541,DEXAMETHASONE,MSTO,3.169571598
MK-4541,DINACICLIB,MSTO,-72.49443719
MK-4541,DINACICLIB,MSTO,-68.38087469
MK-4541,DINACICLIB,MSTO,-65.11687469
MK-4541,DINACICLIB,MSTO,-70.62231219
MK-4541,DOXORUBICIN,MSTO,-12.71143665
MK-4541,DOXORUBICIN,MSTO,-10.19599915
MK-4541,DOXORUBICIN,MSTO,-18.09218665
MK-4541,DOXORUBICIN,MSTO,-22.66099915
MK-4541,ERLOTINIB,MSTO,-2.579975803
MK-4541,ERLOTINIB,MSTO,9.050336697
MK-4541,ERLOTINIB,MSTO,1.805899197
MK-4541,ERLOTINIB,MSTO,12.81075857
MK-4541,ETOPOSIDE,MSTO,-14.85258283
MK-4541,ETOPOSIDE,MSTO,-12.00527033
MK-4541,ETOPOSIDE,MSTO,-13.38033283
MK-4541,ETOPOSIDE,MSTO,-21.72845783
MK-4541,GELDANAMYCIN,MSTO,3.158147721
MK-4541,GELDANAMYCIN,MSTO,-5.996039779
MK-4541,GELDANAMYCIN,MSTO,-5.818414779
MK-4541,GELDANAMYCIN,MSTO,-1.634477279
MK-4541,GEMCITABINE,MSTO,-23.61449119
MK-4541,GEMCITABINE,MSTO,-24.82442869
MK-4541,GEMCITABINE,MSTO,-24.53155369
MK-4541,GEMCITABINE,MSTO,-26.60180369
MK-4541,L778123,MSTO,2.604817876
MK-4541,L778123,MSTO,-2.783057124
MK-4541,L778123,MSTO,-5.690057124
MK-4541,L778123,MSTO,-4.659057124
MK-4541,LAPATINIB,MSTO,-11.37146303
MK-4541,LAPATINIB,MSTO,-9.367775533
MK-4541,LAPATINIB,MSTO,0.580536967
MK-4541,LAPATINIB,MSTO,9.376911967
MK-4541,METHOTREXATE,MSTO,-28.79858616
MK-4541,METHOTREXATE,MSTO,-27.26639866
MK-4541,METHOTREXATE,MSTO,-26.75402366
MK-4541,METHOTREXATE,MSTO,-30.48071116
MK-4541,MITOMYCINE,MSTO,-30.84369921
MK-4541,MITOMYCINE,MSTO,-29.64769921
MK-4541,MITOMYCINE,MSTO,-26.09744921
MK-4541,MITOMYCINE,MSTO,-25.28794921
MK-4541,MK-2206,MSTO,-13.01368411
MK-4541,MK-2206,MSTO,-11.16305911
MK-4541,MK-2206,MSTO,-8.317184112
MK-4541,MK-2206,MSTO,-9.785746612
MK-4541,MK-4827,MSTO,-7.112901311
MK-4541,MK-4827,MSTO,1.408848689
MK-4541,MK-4827,MSTO,-5.114588811
MK-4541,MK-4827,MSTO,-0.069901311
MK-4541,MK-5108,MSTO,6.562679302
MK-4541,MK-5108,MSTO,-7.859945698
MK-4541,MK-5108,MSTO,-1.430570698
MK-4541,MK-5108,MSTO,3.059366802
MK-4541,MK-8669,MSTO,-7.670436635
MK-4541,MK-8669,MSTO,0.517125865
MK-4541,MK-8669,MSTO,-1.489936635
MK-4541,MK-8669,MSTO,5.301438365
MK-4541,MK-8776,MSTO,4.086232624
MK-4541,MK-8776,MSTO,-2.000517376
MK-4541,MK-8776,MSTO,-1.731767376
MK-4541,MK-8776,MSTO,-8.247892376
MK-4541,MRK-003,MSTO,-11.88560487
MK-4541,MRK-003,MSTO,-16.24216737
MK-4541,MRK-003,MSTO,-15.09829237
MK-4541,MRK-003,MSTO,-17.79010487
MK-4541,OXALIPLATIN,MSTO,13.95602977
MK-4541,OXALIPLATIN,MSTO,1.182029767
MK-4541,OXALIPLATIN,MSTO,4.058279767
MK-4541,OXALIPLATIN,MSTO,2.531404767
MK-4541,PACLITAXEL,MSTO,-26.24606119
MK-4541,PACLITAXEL,MSTO,-25.29168619
MK-4541,PACLITAXEL,MSTO,-13.81237369
MK-4541,PACLITAXEL,MSTO,-12.30106119
MK-4541,PD325901,MSTO,-5.292445639
MK-4541,PD325901,MSTO,-4.987195639
MK-4541,PD325901,MSTO,-13.28769564
MK-4541,PD325901,MSTO,-6.094570639
MK-4541,SN-38,MSTO,-61.76556219
MK-4541,SN-38,MSTO,-55.95662469
MK-4541,SN-38,MSTO,-64.45056219
MK-4541,SN-38,MSTO,-65.62343719
MK-4541,SORAFENIB,MSTO,7.623925005
MK-4541,SORAFENIB,MSTO,7.432800005
MK-4541,SORAFENIB,MSTO,7.537300005
MK-4541,SORAFENIB,MSTO,7.526425005
MK-4541,SUNITINIB,MSTO,-2.821091983
MK-4541,SUNITINIB,MSTO,-7.163904483
MK-4541,SUNITINIB,MSTO,-9.595841983
MK-4541,SUNITINIB,MSTO,-9.369216983
MK-4541,TEMOZOLOMIDE,MSTO,-16.79066058
MK-4541,TEMOZOLOMIDE,MSTO,-6.074410576
MK-4541,TEMOZOLOMIDE,MSTO,-11.63897308
MK-4541,TEMOZOLOMIDE,MSTO,-13.74384808
MK-4541,TOPOTECAN,MSTO,-22.93918855
MK-4541,TOPOTECAN,MSTO,-24.91506355
MK-4541,TOPOTECAN,MSTO,-28.48887605
MK-4541,TOPOTECAN,MSTO,-19.16656355
MK-4541,VINBLASTINE,MSTO,-6.489550781
MK-4541,VINBLASTINE,MSTO,-13.25942578
MK-4541,VINBLASTINE,MSTO,-3.665613281
MK-4541,VINBLASTINE,MSTO,-8.520050781
MK-4541,VINORELBINE,MSTO,-33.05900037
MK-4541,VINORELBINE,MSTO,-31.62112537
MK-4541,VINORELBINE,MSTO,-36.83493787
MK-4541,VINORELBINE,MSTO,-15.28518787
MK-4541,ZOLINZA,MSTO,-40.2139466
MK-4541,ZOLINZA,MSTO,-39.8303216
MK-4541,ZOLINZA,MSTO,-31.0363216
MK-4541,ZOLINZA,MSTO,-31.2585091
MK-4827,ABT-888,MSTO,-27.0638441
MK-4827,ABT-888,MSTO,-34.2856566
MK-4827,ABT-888,MSTO,-2.095219104
MK-4827,ABT-888,MSTO,-19.7764691
MK-4827,BEZ-235,MSTO,3.912952324
MK-4827,BEZ-235,MSTO,5.638774824
MK-4827,BEZ-235,MSTO,7.173337324
MK-4827,BEZ-235,MSTO,8.303774824
MK-4827,BORTEZOMIB,MSTO,0.070692154
MK-4827,BORTEZOMIB,MSTO,-3.116495346
MK-4827,BORTEZOMIB,MSTO,1.212129654
MK-4827,BORTEZOMIB,MSTO,0.693129654
MK-4827,DASATINIB,MSTO,21.47597681
MK-4827,DASATINIB,MSTO,25.17510181
MK-4827,DASATINIB,MSTO,25.70410181
MK-4827,DASATINIB,MSTO,24.24935181
MK-4827,DINACICLIB,MSTO,1.31876963
MK-4827,DINACICLIB,MSTO,6.20345713
MK-4827,DINACICLIB,MSTO,8.54126963
MK-4827,DINACICLIB,MSTO,10.91645713
MK-4827,ERLOTINIB,MSTO,21.83749115
MK-4827,ERLOTINIB,MSTO,29.66142865
MK-4827,ERLOTINIB,MSTO,20.80011615
MK-4827,ERLOTINIB,MSTO,25.76542865
MK-4827,GELDANAMYCIN,MSTO,-5.353871708
MK-4827,GELDANAMYCIN,MSTO,-4.617434208
MK-4827,GELDANAMYCIN,MSTO,0.440440792
MK-4827,GELDANAMYCIN,MSTO,6.218128292
MK-4827,MK-8776,MSTO,9.097312318
MK-4827,MK-8776,MSTO,4.349687318
MK-4827,MK-8776,MSTO,2.577374818
MK-4827,MK-8776,MSTO,7.873999818
MK-4827,OXALIPLATIN,MSTO,-2.187346859
MK-4827,OXALIPLATIN,MSTO,-4.079846859
MK-4827,OXALIPLATIN,MSTO,11.47815314
MK-4827,OXALIPLATIN,MSTO,1.069653141
MK-4827,PD325901,MSTO,6.913829193
MK-4827,PD325901,MSTO,6.474016693
MK-4827,PD325901,MSTO,6.674016693
MK-4827,PD325901,MSTO,8.214391693
MK-4827,SN-38,MSTO,12.78766119
MK-4827,SN-38,MSTO,14.09753619
MK-4827,SN-38,MSTO,13.78953619
MK-4827,SN-38,MSTO,16.25291119
MK-4827,SORAFENIB,MSTO,5.489095431
MK-4827,SORAFENIB,MSTO,5.693595431
MK-4827,SORAFENIB,MSTO,6.097532931
MK-4827,SORAFENIB,MSTO,5.737470431
MK-4827,TOPOTECAN,MSTO,15.8686648
MK-4827,TOPOTECAN,MSTO,12.9059148
MK-4827,TOPOTECAN,MSTO,15.8409773
MK-4827,TOPOTECAN,MSTO,13.7812273
MK-5108,ABT-888,MSTO,-13.49934759
MK-5108,ABT-888,MSTO,-15.97284759
MK-5108,ABT-888,MSTO,-3.688035088
MK-5108,ABT-888,MSTO,-2.915097588
MK-5108,BEZ-235,MSTO,2.256324532
MK-5108,BEZ-235,MSTO,3.833949532
MK-5108,BEZ-235,MSTO,1.093387032
MK-5108,BEZ-235,MSTO,2.587074532
MK-5108,BORTEZOMIB,MSTO,0.831179868
MK-5108,BORTEZOMIB,MSTO,-0.297195132
MK-5108,BORTEZOMIB,MSTO,3.070492368
MK-5108,BORTEZOMIB,MSTO,2.342867368
MK-5108,DASATINIB,MSTO,25.20761797
MK-5108,DASATINIB,MSTO,28.00486797
MK-5108,DASATINIB,MSTO,25.52424297
MK-5108,DASATINIB,MSTO,26.20518047
MK-5108,DINACICLIB,MSTO,-9.346393613
MK-5108,DINACICLIB,MSTO,-14.90301861
MK-5108,DINACICLIB,MSTO,-17.64433111
MK-5108,DINACICLIB,MSTO,-15.72276861
MK-5108,ERLOTINIB,MSTO,23.75791629
MK-5108,ERLOTINIB,MSTO,27.55804129
MK-5108,ERLOTINIB,MSTO,28.12466629
MK-5108,ERLOTINIB,MSTO,25.85972879
MK-5108,GELDANAMYCIN,MSTO,-4.917187888
MK-5108,GELDANAMYCIN,MSTO,-4.693187888
MK-5108,GELDANAMYCIN,MSTO,-0.590437888
MK-5108,GELDANAMYCIN,MSTO,-2.288125388
MK-5108,MK-2206,MSTO,23.91117316
MK-5108,MK-2206,MSTO,30.55923566
MK-5108,MK-2206,MSTO,34.99773566
MK-5108,MK-2206,MSTO,23.33579816
MK-5108,MK-8669,MSTO,15.7029144
MK-5108,MK-8669,MSTO,14.8503519
MK-5108,MK-8669,MSTO,12.3391019
MK-5108,MK-8669,MSTO,13.0110394
MK-5108,MK-8776,MSTO,-3.1419664
MK-5108,MK-8776,MSTO,-6.6464039
MK-5108,MK-8776,MSTO,-6.7848414
MK-5108,MK-8776,MSTO,-7.6898414
MK-5108,OXALIPLATIN,MSTO,14.92501718
MK-5108,OXALIPLATIN,MSTO,21.51145468
MK-5108,OXALIPLATIN,MSTO,7.293454683
MK-5108,OXALIPLATIN,MSTO,4.684454683
MK-5108,PD325901,MSTO,11.38097073
MK-5108,PD325901,MSTO,8.560720733
MK-5108,PD325901,MSTO,7.405908233
MK-5108,PD325901,MSTO,8.177283233
MK-5108,SN-38,MSTO,-6.056931702
MK-5108,SN-38,MSTO,2.503880798
MK-5108,SN-38,MSTO,5.080755798
MK-5108,SN-38,MSTO,-1.715806702
MK-5108,SORAFENIB,MSTO,7.721943772
MK-5108,SORAFENIB,MSTO,7.910193772
MK-5108,SORAFENIB,MSTO,7.852318772
MK-5108,SORAFENIB,MSTO,7.861631272
MK-5108,TOPOTECAN,MSTO,4.299251315
MK-5108,TOPOTECAN,MSTO,2.556938815
MK-5108,TOPOTECAN,MSTO,5.460063815
MK-5108,TOPOTECAN,MSTO,1.628688815
MK-8669,BEZ-235,MSTO,37.43605325
MK-8669,BEZ-235,MSTO,38.87955325
MK-8669,BEZ-235,MSTO,32.73861575
MK-8669,BEZ-235,MSTO,33.15942825
MK-8669,DINACICLIB,MSTO,3.411264221
MK-8669,DINACICLIB,MSTO,6.266451721
MK-8669,DINACICLIB,MSTO,4.548889221
MK-8669,DINACICLIB,MSTO,3.937076721
MK-8669,GELDANAMYCIN,MSTO,13.71987723
MK-8669,GELDANAMYCIN,MSTO,28.20206473
MK-8669,GELDANAMYCIN,MSTO,10.38418973
MK-8669,GELDANAMYCIN,MSTO,19.48962723
MK-8669,MK-8776,MSTO,7.015471216
MK-8669,MK-8776,MSTO,10.37297122
MK-8669,MK-8776,MSTO,9.188346216
MK-8669,MK-8776,MSTO,9.381346216
MK-8669,OXALIPLATIN,MSTO,17.53498581
MK-8669,OXALIPLATIN,MSTO,19.58423581
MK-8669,OXALIPLATIN,MSTO,6.147923306
MK-8669,OXALIPLATIN,MSTO,12.16079831
MK-8669,SN-38,MSTO,15.080065
MK-8669,SN-38,MSTO,9.200315003
MK-8669,SN-38,MSTO,14.7867525
MK-8669,SN-38,MSTO,4.521627503
MK-8669,SORAFENIB,MSTO,8.958045279
MK-8669,SORAFENIB,MSTO,9.366420279
MK-8669,SORAFENIB,MSTO,9.350545279
MK-8669,SORAFENIB,MSTO,9.161420279
MK-8669,TOPOTECAN,MSTO,15.77402885
MK-8669,TOPOTECAN,MSTO,14.91265385
MK-8669,TOPOTECAN,MSTO,3.824403853
MK-8669,TOPOTECAN,MSTO,13.97602885
MRK-003,5-FU,MSTO,-28.85666455
MRK-003,5-FU,MSTO,-40.23516455
MRK-003,5-FU,MSTO,-31.71103955
MRK-003,5-FU,MSTO,-42.16385205
MRK-003,ABT-888,MSTO,-5.778419311
MRK-003,ABT-888,MSTO,1.428768189
MRK-003,ABT-888,MSTO,3.874643189
MRK-003,ABT-888,MSTO,-8.012106811
MRK-003,AZD1775,MSTO,-10.18345667
MRK-003,AZD1775,MSTO,-10.49109156
MRK-003,AZD1775,MSTO,-7.578091562
MRK-003,AZD1775,MSTO,-11.63109156
MRK-003,BORTEZOMIB,MSTO,10.45399036
