drug_row,drug_col,cell_line_name,S
AZD1775,TOPOTECAN,MDAMB436,-23.3695
AZD1775,TOPOTECAN,MDAMB436,-25.345
BEZ-235,DINACICLIB,MDAMB436,-15.363
BEZ-235,DINACICLIB,MDAMB436,-12.3565
BEZ-235,DINACICLIB,MDAMB436,-12.652
BEZ-235,DINACICLIB,MDAMB436,-9.775
BEZ-235,MK-8776,MDAMB436,-14.7005
BEZ-235,MK-8776,MDAMB436,-13.741
BEZ-235,MK-8776,MDAMB436,-11.6715
BEZ-235,MK-8776,MDAMB436,-8.857
BEZ-235,OXALIPLATIN,MDAMB436,-24.3135
BEZ-235,OXALIPLATIN,MDAMB436,-24.415
BEZ-235,OXALIPLATIN,MDAMB436,-25.764
BEZ-235,OXALIPLATIN,MDAMB436,-23.301
BEZ-235,SN-38,MDAMB436,-10.471
BEZ-235,SN-38,MDAMB436,-12.7385
BEZ-235,SN-38,MDAMB436,-9.742
BEZ-235,SN-38,MDAMB436,-5.3355
BEZ-235,SORAFENIB,MDAMB436,-9.458
BEZ-235,SORAFENIB,MDAMB436,-6.2435
BEZ-235,SORAFENIB,MDAMB436,-5.6615
BEZ-235,SORAFENIB,MDAMB436,-4.6145
BORTEZOMIB,ABT-888,MDAMB436,-14.753
BORTEZOMIB,ABT-888,MDAMB436,-1.99
BORTEZOMIB,ABT-888,MDAMB436,-2.5985
BORTEZOMIB,ABT-888,MDAMB436,2.9285
BORTEZOMIB,BEZ-235,MDAMB436,-16.11
BORTEZOMIB,BEZ-235,MDAMB436,-11.0525
BORTEZOMIB,BEZ-235,MDAMB436,-12.736
BORTEZOMIB,BEZ-235,MDAMB436,-15.087
BORTEZOMIB,DASATINIB,MDAMB436,-3.8195
BORTEZOMIB,DASATINIB,MDAMB436,-27.525
BORTEZOMIB,DASATINIB,MDAMB436,-10.6175
BORTEZOMIB,DASATINIB,MDAMB436,0.9535
BORTEZOMIB,DINACICLIB,MDAMB436,-16.524
BORTEZOMIB,DINACICLIB,MDAMB436,-19.739
BORTEZOMIB,DINACICLIB,MDAMB436,-31.8785
BORTEZOMIB,DINACICLIB,MDAMB436,-37.907
BORTEZOMIB,GELDANAMYCIN,MDAMB436,-4.2505
BORTEZOMIB,GELDANAMYCIN,MDAMB436,-5.861
BORTEZOMIB,GELDANAMYCIN,MDAMB436,-2.8755
BORTEZOMIB,GELDANAMYCIN,MDAMB436,-5.857
BORTEZOMIB,MK-8669,MDAMB436,-31.6085
BORTEZOMIB,MK-8669,MDAMB436,-9.1045
BORTEZOMIB,MK-8669,MDAMB436,-29.561
BORTEZOMIB,MK-8669,MDAMB436,-19.4975
BORTEZOMIB,MK-8776,MDAMB436,-33.8985
BORTEZOMIB,MK-8776,MDAMB436,-30.7495
BORTEZOMIB,MK-8776,MDAMB436,-35.578
BORTEZOMIB,MK-8776,MDAMB436,-20.051
BORTEZOMIB,OXALIPLATIN,MDAMB436,-37.7765
BORTEZOMIB,OXALIPLATIN,MDAMB436,-34.077
BORTEZOMIB,OXALIPLATIN,MDAMB436,-38.521
BORTEZOMIB,OXALIPLATIN,MDAMB436,-39.212
BORTEZOMIB,SN-38,MDAMB436,-3.7635
BORTEZOMIB,SN-38,MDAMB436,-9.4325
BORTEZOMIB,SN-38,MDAMB436,-6.5975
BORTEZOMIB,SN-38,MDAMB436,-12.443
BORTEZOMIB,SORAFENIB,MDAMB436,-37.8495
BORTEZOMIB,SORAFENIB,MDAMB436,-12.8585
BORTEZOMIB,SORAFENIB,MDAMB436,-13.4495
BORTEZOMIB,SORAFENIB,MDAMB436,-39.6735
BORTEZOMIB,TOPOTECAN,MDAMB436,-39.7765
BORTEZOMIB,TOPOTECAN,MDAMB436,-37.6925
BORTEZOMIB,TOPOTECAN,MDAMB436,-43.964
BORTEZOMIB,TOPOTECAN,MDAMB436,-38.913
CARBOPLATIN,ABT-888,MDAMB436,-9.002
CARBOPLATIN,ABT-888,MDAMB436,-6.0445
CARBOPLATIN,ABT-888,MDAMB436,0.039
CARBOPLATIN,ABT-888,MDAMB436,-1.975
CARBOPLATIN,AZD1775,MDAMB436,0.618
CARBOPLATIN,AZD1775,MDAMB436,5.3635
CARBOPLATIN,AZD1775,MDAMB436,-0.9005
CARBOPLATIN,AZD1775,MDAMB436,2.68
CARBOPLATIN,BEZ-235,MDAMB436,-18.2445
CARBOPLATIN,BEZ-235,MDAMB436,-16.3205
CARBOPLATIN,BEZ-235,MDAMB436,-15.0865
CARBOPLATIN,BEZ-235,MDAMB436,-14.241
CARBOPLATIN,BORTEZOMIB,MDAMB436,-22.9315
CARBOPLATIN,BORTEZOMIB,MDAMB436,-13.4915
CARBOPLATIN,BORTEZOMIB,MDAMB436,-24.3605
CARBOPLATIN,BORTEZOMIB,MDAMB436,-15.8435
CARBOPLATIN,DASATINIB,MDAMB436,-10.578
CARBOPLATIN,DASATINIB,MDAMB436,-2.403
CARBOPLATIN,DASATINIB,MDAMB436,-6.4675
CARBOPLATIN,DASATINIB,MDAMB436,-7.811
CARBOPLATIN,DINACICLIB,MDAMB436,-17.233
CARBOPLATIN,DINACICLIB,MDAMB436,-20.3325
CARBOPLATIN,DINACICLIB,MDAMB436,-24.663
CARBOPLATIN,DINACICLIB,MDAMB436,-13.4765
CARBOPLATIN,ERLOTINIB,MDAMB436,0.759
CARBOPLATIN,ERLOTINIB,MDAMB436,-9.0225
CARBOPLATIN,ERLOTINIB,MDAMB436,-3.352
CARBOPLATIN,ERLOTINIB,MDAMB436,-3.759
CARBOPLATIN,GELDANAMYCIN,MDAMB436,-10.968
CARBOPLATIN,GELDANAMYCIN,MDAMB436,-13.73
CARBOPLATIN,GELDANAMYCIN,MDAMB436,-13.2035
CARBOPLATIN,GELDANAMYCIN,MDAMB436,-9.208
CARBOPLATIN,L778123,MDAMB436,-18.292
CARBOPLATIN,L778123,MDAMB436,-20.656
CARBOPLATIN,L778123,MDAMB436,-17.6075
CARBOPLATIN,L778123,MDAMB436,-19.0485
CARBOPLATIN,LAPATINIB,MDAMB436,-2.6435
CARBOPLATIN,LAPATINIB,MDAMB436,-0.755
CARBOPLATIN,LAPATINIB,MDAMB436,-0.984
CARBOPLATIN,LAPATINIB,MDAMB436,0.663
CARBOPLATIN,MK-2206,MDAMB436,-3.9055
CARBOPLATIN,MK-2206,MDAMB436,-2.353
CARBOPLATIN,MK-2206,MDAMB436,-2.48
CARBOPLATIN,MK-2206,MDAMB436,-0.8425
CARBOPLATIN,MK-4827,MDAMB436,-22.68
CARBOPLATIN,MK-4827,MDAMB436,-20.0285
CARBOPLATIN,MK-4827,MDAMB436,-23.066
CARBOPLATIN,MK-4827,MDAMB436,-17.338
CARBOPLATIN,MK-5108,MDAMB436,0.6155
CARBOPLATIN,MK-5108,MDAMB436,-3.4725
CARBOPLATIN,MK-5108,MDAMB436,2.801
CARBOPLATIN,MK-5108,MDAMB436,3.4005
CARBOPLATIN,MK-8669,MDAMB436,-11.092
CARBOPLATIN,MK-8669,MDAMB436,-12.073
CARBOPLATIN,MK-8669,MDAMB436,-14.607
CARBOPLATIN,MK-8669,MDAMB436,-10.6675
CARBOPLATIN,MK-8776,MDAMB436,-14.928
CARBOPLATIN,MK-8776,MDAMB436,-17.3385
CARBOPLATIN,MK-8776,MDAMB436,-17.726
CARBOPLATIN,MK-8776,MDAMB436,-20.5745
CARBOPLATIN,PD325901,MDAMB436,-13.953
CARBOPLATIN,PD325901,MDAMB436,-15.918
CARBOPLATIN,PD325901,MDAMB436,-10.056
CARBOPLATIN,PD325901,MDAMB436,-11.2375
CARBOPLATIN,SORAFENIB,MDAMB436,-32.7315
CARBOPLATIN,SORAFENIB,MDAMB436,-35.0695
CARBOPLATIN,SORAFENIB,MDAMB436,-26.187
CARBOPLATIN,SORAFENIB,MDAMB436,-29.258
CARBOPLATIN,SUNITINIB,MDAMB436,-15.266
CARBOPLATIN,SUNITINIB,MDAMB436,-11.3175
CARBOPLATIN,SUNITINIB,MDAMB436,-7.8165
CARBOPLATIN,SUNITINIB,MDAMB436,-12.869
CARBOPLATIN,TEMOZOLOMIDE,MDAMB436,-6.2825
CARBOPLATIN,TEMOZOLOMIDE,MDAMB436,-1.4275
CARBOPLATIN,TEMOZOLOMIDE,MDAMB436,-4.2125
CARBOPLATIN,TEMOZOLOMIDE,MDAMB436,-9.602
CARBOPLATIN,ZOLINZA,MDAMB436,-0.752
CARBOPLATIN,ZOLINZA,MDAMB436,-6.0015
CARBOPLATIN,ZOLINZA,MDAMB436,-1.157
CARBOPLATIN,ZOLINZA,MDAMB436,0.4245
CYCLOPHOSPHAMIDE,ABT-888,MDAMB436,10.994
CYCLOPHOSPHAMIDE,ABT-888,MDAMB436,12.5625
CYCLOPHOSPHAMIDE,ABT-888,MDAMB436,13.678
CYCLOPHOSPHAMIDE,ABT-888,MDAMB436,14.725
CYCLOPHOSPHAMIDE,AZD1775,MDAMB436,18.133
CYCLOPHOSPHAMIDE,AZD1775,MDAMB436,17.614
CYCLOPHOSPHAMIDE,AZD1775,MDAMB436,20.022
CYCLOPHOSPHAMIDE,AZD1775,MDAMB436,20.717
CYCLOPHOSPHAMIDE,BEZ-235,MDAMB436,11.4995
CYCLOPHOSPHAMIDE,BEZ-235,MDAMB436,10.2495
CYCLOPHOSPHAMIDE,BEZ-235,MDAMB436,10.3135
CYCLOPHOSPHAMIDE,BEZ-235,MDAMB436,9.997
CYCLOPHOSPHAMIDE,BORTEZOMIB,MDAMB436,5.6295
CYCLOPHOSPHAMIDE,BORTEZOMIB,MDAMB436,4.9725
CYCLOPHOSPHAMIDE,BORTEZOMIB,MDAMB436,0.5375
CYCLOPHOSPHAMIDE,BORTEZOMIB,MDAMB436,5.948
CYCLOPHOSPHAMIDE,DASATINIB,MDAMB436,4.774
CYCLOPHOSPHAMIDE,DASATINIB,MDAMB436,9.046
CYCLOPHOSPHAMIDE,DASATINIB,MDAMB436,3.5475
CYCLOPHOSPHAMIDE,DASATINIB,MDAMB436,5.9635
CYCLOPHOSPHAMIDE,DINACICLIB,MDAMB436,12.5235
CYCLOPHOSPHAMIDE,DINACICLIB,MDAMB436,-2.3485
CYCLOPHOSPHAMIDE,DINACICLIB,MDAMB436,10.0415
CYCLOPHOSPHAMIDE,DINACICLIB,MDAMB436,6.4485
CYCLOPHOSPHAMIDE,ERLOTINIB,MDAMB436,14.325
CYCLOPHOSPHAMIDE,ERLOTINIB,MDAMB436,15.925
CYCLOPHOSPHAMIDE,ERLOTINIB,MDAMB436,17.124
CYCLOPHOSPHAMIDE,ERLOTINIB,MDAMB436,9.587
CYCLOPHOSPHAMIDE,GELDANAMYCIN,MDAMB436,16.7115
CYCLOPHOSPHAMIDE,GELDANAMYCIN,MDAMB436,16.2825
CYCLOPHOSPHAMIDE,GELDANAMYCIN,MDAMB436,17.7635
CYCLOPHOSPHAMIDE,GELDANAMYCIN,MDAMB436,10.7685
CYCLOPHOSPHAMIDE,L778123,MDAMB436,6.5285
CYCLOPHOSPHAMIDE,L778123,MDAMB436,6.7575
CYCLOPHOSPHAMIDE,L778123,MDAMB436,12.9915
CYCLOPHOSPHAMIDE,L778123,MDAMB436,12.797
CYCLOPHOSPHAMIDE,LAPATINIB,MDAMB436,12.261
CYCLOPHOSPHAMIDE,LAPATINIB,MDAMB436,11.096
CYCLOPHOSPHAMIDE,LAPATINIB,MDAMB436,14.8905
CYCLOPHOSPHAMIDE,LAPATINIB,MDAMB436,10.8075
CYCLOPHOSPHAMIDE,MK-2206,MDAMB436,12.483
CYCLOPHOSPHAMIDE,MK-2206,MDAMB436,9.305
CYCLOPHOSPHAMIDE,MK-2206,MDAMB436,11.8485
CYCLOPHOSPHAMIDE,MK-2206,MDAMB436,15.205
CYCLOPHOSPHAMIDE,MK-4827,MDAMB436,6.548
CYCLOPHOSPHAMIDE,MK-4827,MDAMB436,1.6665
CYCLOPHOSPHAMIDE,MK-4827,MDAMB436,5.8315
CYCLOPHOSPHAMIDE,MK-4827,MDAMB436,2.194
CYCLOPHOSPHAMIDE,MK-5108,MDAMB436,14.2515
CYCLOPHOSPHAMIDE,MK-5108,MDAMB436,20.1575
CYCLOPHOSPHAMIDE,MK-5108,MDAMB436,18.8605
CYCLOPHOSPHAMIDE,MK-5108,MDAMB436,23.896
CYCLOPHOSPHAMIDE,MK-8669,MDAMB436,2.6965
CYCLOPHOSPHAMIDE,MK-8669,MDAMB436,-2.209
CYCLOPHOSPHAMIDE,MK-8669,MDAMB436,4.137
CYCLOPHOSPHAMIDE,MK-8669,MDAMB436,8.498
CYCLOPHOSPHAMIDE,MK-8776,MDAMB436,-2.6455
CYCLOPHOSPHAMIDE,MK-8776,MDAMB436,1.004
CYCLOPHOSPHAMIDE,MK-8776,MDAMB436,-2.048
CYCLOPHOSPHAMIDE,MK-8776,MDAMB436,-2.4485
CYCLOPHOSPHAMIDE,PD325901,MDAMB436,-1.6325
CYCLOPHOSPHAMIDE,PD325901,MDAMB436,-0.13
CYCLOPHOSPHAMIDE,PD325901,MDAMB436,-2.1075
CYCLOPHOSPHAMIDE,PD325901,MDAMB436,-2.358
CYCLOPHOSPHAMIDE,SORAFENIB,MDAMB436,4.694
CYCLOPHOSPHAMIDE,SORAFENIB,MDAMB436,1.279
CYCLOPHOSPHAMIDE,SORAFENIB,MDAMB436,-3.041
CYCLOPHOSPHAMIDE,SORAFENIB,MDAMB436,2.63
CYCLOPHOSPHAMIDE,SUNITINIB,MDAMB436,19.604
CYCLOPHOSPHAMIDE,SUNITINIB,MDAMB436,14.7755
CYCLOPHOSPHAMIDE,SUNITINIB,MDAMB436,14.9875
CYCLOPHOSPHAMIDE,SUNITINIB,MDAMB436,14.6685
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,MDAMB436,4.9925
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,MDAMB436,7.9145
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,MDAMB436,0.384
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,MDAMB436,3.1285
CYCLOPHOSPHAMIDE,ZOLINZA,MDAMB436,17.229
CYCLOPHOSPHAMIDE,ZOLINZA,MDAMB436,17.6685
CYCLOPHOSPHAMIDE,ZOLINZA,MDAMB436,16.84
CYCLOPHOSPHAMIDE,ZOLINZA,MDAMB436,21.987
DASATINIB,ABT-888,MDAMB436,7.775
DASATINIB,ABT-888,MDAMB436,7.4075
DASATINIB,ABT-888,MDAMB436,1.4265
DASATINIB,ABT-888,MDAMB436,6.399
DASATINIB,BEZ-235,MDAMB436,-0.436
DASATINIB,BEZ-235,MDAMB436,2.142
DASATINIB,BEZ-235,MDAMB436,2.2395
DASATINIB,BEZ-235,MDAMB436,5.757
DASATINIB,DINACICLIB,MDAMB436,-6.0695
DASATINIB,DINACICLIB,MDAMB436,2.977
DASATINIB,DINACICLIB,MDAMB436,-0.1025
DASATINIB,DINACICLIB,MDAMB436,4.995
DASATINIB,GELDANAMYCIN,MDAMB436,-0.307
DASATINIB,GELDANAMYCIN,MDAMB436,0.797
DASATINIB,GELDANAMYCIN,MDAMB436,-0.7865
DASATINIB,GELDANAMYCIN,MDAMB436,5.792
DASATINIB,MK-8669,MDAMB436,1.151
DASATINIB,MK-8669,MDAMB436,-5.0695
DASATINIB,MK-8669,MDAMB436,-1.554
DASATINIB,MK-8669,MDAMB436,1.2545
DASATINIB,MK-8776,MDAMB436,-12.955
DASATINIB,MK-8776,MDAMB436,-4.81
DASATINIB,MK-8776,MDAMB436,-9.1355
DASATINIB,MK-8776,MDAMB436,-3.035
DASATINIB,OXALIPLATIN,MDAMB436,-29.0275
DASATINIB,OXALIPLATIN,MDAMB436,-31.9565
DASATINIB,OXALIPLATIN,MDAMB436,-25.5755
DASATINIB,OXALIPLATIN,MDAMB436,-23.3015
DASATINIB,SN-38,MDAMB436,5.374
DASATINIB,SN-38,MDAMB436,3.949
DASATINIB,SN-38,MDAMB436,5.4805
DASATINIB,SN-38,MDAMB436,-1.3215
DASATINIB,SORAFENIB,MDAMB436,-1.259
DASATINIB,SORAFENIB,MDAMB436,-5.2055
DASATINIB,SORAFENIB,MDAMB436,5.209
DASATINIB,SORAFENIB,MDAMB436,-0.422
DASATINIB,TOPOTECAN,MDAMB436,-25.8805
DASATINIB,TOPOTECAN,MDAMB436,-24.0185
DASATINIB,TOPOTECAN,MDAMB436,-22.3365
DASATINIB,TOPOTECAN,MDAMB436,-25.6455
DEXAMETHASONE,ABT-888,MDAMB436,10.481
DEXAMETHASONE,ABT-888,MDAMB436,8.629
DEXAMETHASONE,ABT-888,MDAMB436,9.8415
DEXAMETHASONE,ABT-888,MDAMB436,7.2765
DEXAMETHASONE,AZD1775,MDAMB436,16.81
DEXAMETHASONE,AZD1775,MDAMB436,11.7065
DEXAMETHASONE,AZD1775,MDAMB436,14.859
DEXAMETHASONE,AZD1775,MDAMB436,19.646
DEXAMETHASONE,BEZ-235,MDAMB436,4.771
DEXAMETHASONE,BEZ-235,MDAMB436,7.0135
DEXAMETHASONE,BEZ-235,MDAMB436,10.465
DEXAMETHASONE,BEZ-235,MDAMB436,11.493
DEXAMETHASONE,BORTEZOMIB,MDAMB436,10.465
DEXAMETHASONE,BORTEZOMIB,MDAMB436,-0.5255
DEXAMETHASONE,BORTEZOMIB,MDAMB436,4.3845
DEXAMETHASONE,BORTEZOMIB,MDAMB436,2.7835
DEXAMETHASONE,DASATINIB,MDAMB436,0.3945
DEXAMETHASONE,DASATINIB,MDAMB436,-1.5755
DEXAMETHASONE,DASATINIB,MDAMB436,1.4445
DEXAMETHASONE,DASATINIB,MDAMB436,-5.595
DEXAMETHASONE,DINACICLIB,MDAMB436,8.9635
DEXAMETHASONE,DINACICLIB,MDAMB436,-2.173
DEXAMETHASONE,DINACICLIB,MDAMB436,10.989
DEXAMETHASONE,DINACICLIB,MDAMB436,-0.0965
DEXAMETHASONE,ERLOTINIB,MDAMB436,8.526
DEXAMETHASONE,ERLOTINIB,MDAMB436,13.0815
DEXAMETHASONE,ERLOTINIB,MDAMB436,11.88
DEXAMETHASONE,ERLOTINIB,MDAMB436,11.4655
DEXAMETHASONE,GELDANAMYCIN,MDAMB436,13.5285
DEXAMETHASONE,GELDANAMYCIN,MDAMB436,14.4125
DEXAMETHASONE,GELDANAMYCIN,MDAMB436,15.001
DEXAMETHASONE,GELDANAMYCIN,MDAMB436,14.0475
DEXAMETHASONE,L778123,MDAMB436,5.3425
DEXAMETHASONE,L778123,MDAMB436,2.123
DEXAMETHASONE,L778123,MDAMB436,4.252
DEXAMETHASONE,L778123,MDAMB436,4.0045
DEXAMETHASONE,LAPATINIB,MDAMB436,5.1475
DEXAMETHASONE,LAPATINIB,MDAMB436,11.638
DEXAMETHASONE,LAPATINIB,MDAMB436,5.7515
DEXAMETHASONE,LAPATINIB,MDAMB436,5.7855
DEXAMETHASONE,MK-2206,MDAMB436,10.993
DEXAMETHASONE,MK-2206,MDAMB436,9.451
DEXAMETHASONE,MK-2206,MDAMB436,8.2735
DEXAMETHASONE,MK-2206,MDAMB436,6.324
DEXAMETHASONE,MK-4827,MDAMB436,-1.492
DEXAMETHASONE,MK-4827,MDAMB436,-1.5615
DEXAMETHASONE,MK-4827,MDAMB436,-1.095
DEXAMETHASONE,MK-4827,MDAMB436,-1.4905
DEXAMETHASONE,MK-5108,MDAMB436,11.776
DEXAMETHASONE,MK-5108,MDAMB436,10.2935
DEXAMETHASONE,MK-5108,MDAMB436,13.5245
DEXAMETHASONE,MK-5108,MDAMB436,15.255
DEXAMETHASONE,MK-8669,MDAMB436,-4.4175
DEXAMETHASONE,MK-8669,MDAMB436,-2.168
DEXAMETHASONE,MK-8669,MDAMB436,-2.051
DEXAMETHASONE,MK-8669,MDAMB436,0.776
DEXAMETHASONE,MK-8776,MDAMB436,-3.924
DEXAMETHASONE,MK-8776,MDAMB436,-3.165
DEXAMETHASONE,MK-8776,MDAMB436,-3.5735
DEXAMETHASONE,MK-8776,MDAMB436,5.2145
DEXAMETHASONE,PD325901,MDAMB436,-7.2165
DEXAMETHASONE,PD325901,MDAMB436,-5.455
DEXAMETHASONE,PD325901,MDAMB436,-1.7265
DEXAMETHASONE,PD325901,MDAMB436,0.421
DEXAMETHASONE,SORAFENIB,MDAMB436,-1.6805
DEXAMETHASONE,SORAFENIB,MDAMB436,5.474
DEXAMETHASONE,SORAFENIB,MDAMB436,-2.684
DEXAMETHASONE,SORAFENIB,MDAMB436,-1.0875
DEXAMETHASONE,SUNITINIB,MDAMB436,15.7395
DEXAMETHASONE,SUNITINIB,MDAMB436,17.291
DEXAMETHASONE,SUNITINIB,MDAMB436,15.86
DEXAMETHASONE,SUNITINIB,MDAMB436,17.315
DEXAMETHASONE,TEMOZOLOMIDE,MDAMB436,3.7485
DEXAMETHASONE,TEMOZOLOMIDE,MDAMB436,4.9595
DEXAMETHASONE,TEMOZOLOMIDE,MDAMB436,7.5295
DEXAMETHASONE,TEMOZOLOMIDE,MDAMB436,0.2715
DEXAMETHASONE,ZOLINZA,MDAMB436,15.185
DEXAMETHASONE,ZOLINZA,MDAMB436,7.4695
DEXAMETHASONE,ZOLINZA,MDAMB436,11.405
DEXAMETHASONE,ZOLINZA,MDAMB436,14.456
DINACICLIB,MK-8776,MDAMB436,-15.793
DINACICLIB,MK-8776,MDAMB436,-19.7735
DINACICLIB,MK-8776,MDAMB436,-20.2965
DINACICLIB,MK-8776,MDAMB436,-19.886
DOXORUBICIN,ABT-888,MDAMB436,-16.9575
DOXORUBICIN,ABT-888,MDAMB436,-21.858
DOXORUBICIN,ABT-888,MDAMB436,-16.597
DOXORUBICIN,ABT-888,MDAMB436,-13.67
DOXORUBICIN,AZD1775,MDAMB436,-22.4195
DOXORUBICIN,AZD1775,MDAMB436,-14.7015
DOXORUBICIN,AZD1775,MDAMB436,-14.7545
DOXORUBICIN,AZD1775,MDAMB436,-20.6275
DOXORUBICIN,BEZ-235,MDAMB436,-35.996
DOXORUBICIN,BEZ-235,MDAMB436,-33.408
DOXORUBICIN,BEZ-235,MDAMB436,-33.2155
DOXORUBICIN,BEZ-235,MDAMB436,-31.889
DOXORUBICIN,BORTEZOMIB,MDAMB436,-44.555
DOXORUBICIN,BORTEZOMIB,MDAMB436,-39.29
DOXORUBICIN,BORTEZOMIB,MDAMB436,-36.75
DOXORUBICIN,BORTEZOMIB,MDAMB436,-41.642
DOXORUBICIN,DASATINIB,MDAMB436,-18.489
DOXORUBICIN,DASATINIB,MDAMB436,-17.0425
DOXORUBICIN,DASATINIB,MDAMB436,-20.445
DOXORUBICIN,DASATINIB,MDAMB436,-22.046
DOXORUBICIN,DINACICLIB,MDAMB436,-34.9965
DOXORUBICIN,DINACICLIB,MDAMB436,-31.966
DOXORUBICIN,DINACICLIB,MDAMB436,-32.0975
DOXORUBICIN,DINACICLIB,MDAMB436,-32.6445
DOXORUBICIN,ERLOTINIB,MDAMB436,-22.321
DOXORUBICIN,ERLOTINIB,MDAMB436,-22.244
DOXORUBICIN,ERLOTINIB,MDAMB436,-18.0825
DOXORUBICIN,ERLOTINIB,MDAMB436,-25.6805
DOXORUBICIN,GELDANAMYCIN,MDAMB436,-27.32
DOXORUBICIN,GELDANAMYCIN,MDAMB436,-29.9185
DOXORUBICIN,GELDANAMYCIN,MDAMB436,-27.611
DOXORUBICIN,GELDANAMYCIN,MDAMB436,-27.6435
DOXORUBICIN,L778123,MDAMB436,-33.966
DOXORUBICIN,L778123,MDAMB436,-28.9305
DOXORUBICIN,L778123,MDAMB436,-30.977
DOXORUBICIN,L778123,MDAMB436,-35.0355
DOXORUBICIN,LAPATINIB,MDAMB436,-12.6325
DOXORUBICIN,LAPATINIB,MDAMB436,-10.51
DOXORUBICIN,LAPATINIB,MDAMB436,-14.723
DOXORUBICIN,LAPATINIB,MDAMB436,-17.3705
DOXORUBICIN,MK-2206,MDAMB436,-20.617
DOXORUBICIN,MK-2206,MDAMB436,-15.546
DOXORUBICIN,MK-2206,MDAMB436,-14.318
DOXORUBICIN,MK-2206,MDAMB436,-17.254
DOXORUBICIN,MK-4827,MDAMB436,-41.972
DOXORUBICIN,MK-4827,MDAMB436,-38.296
DOXORUBICIN,MK-4827,MDAMB436,-38.39
DOXORUBICIN,MK-4827,MDAMB436,-37.3125
DOXORUBICIN,MK-5108,MDAMB436,-8.2365
DOXORUBICIN,MK-5108,MDAMB436,-9.637
DOXORUBICIN,MK-5108,MDAMB436,-15.7935
DOXORUBICIN,MK-5108,MDAMB436,-11.4125
DOXORUBICIN,MK-8669,MDAMB436,-31.285
DOXORUBICIN,MK-8669,MDAMB436,-25.603
DOXORUBICIN,MK-8669,MDAMB436,-25.4815
DOXORUBICIN,MK-8669,MDAMB436,-29.0345
DOXORUBICIN,MK-8776,MDAMB436,-26.6415
DOXORUBICIN,MK-8776,MDAMB436,-25.72
DOXORUBICIN,MK-8776,MDAMB436,-29.1755
DOXORUBICIN,MK-8776,MDAMB436,-27.13
DOXORUBICIN,PD325901,MDAMB436,-28.5175
DOXORUBICIN,PD325901,MDAMB436,-26.914
DOXORUBICIN,PD325901,MDAMB436,-23.882
DOXORUBICIN,PD325901,MDAMB436,-25.6015
DOXORUBICIN,SORAFENIB,MDAMB436,-38.92
DOXORUBICIN,SORAFENIB,MDAMB436,-38.912
DOXORUBICIN,SORAFENIB,MDAMB436,-33.764
DOXORUBICIN,SORAFENIB,MDAMB436,-37.4
DOXORUBICIN,SUNITINIB,MDAMB436,-29.193
DOXORUBICIN,SUNITINIB,MDAMB436,-33.179
DOXORUBICIN,SUNITINIB,MDAMB436,-30.5385
DOXORUBICIN,SUNITINIB,MDAMB436,-32.558
DOXORUBICIN,TEMOZOLOMIDE,MDAMB436,-19.862
DOXORUBICIN,TEMOZOLOMIDE,MDAMB436,-21.8945
DOXORUBICIN,TEMOZOLOMIDE,MDAMB436,-20.6075
DOXORUBICIN,TEMOZOLOMIDE,MDAMB436,-20.6875
DOXORUBICIN,ZOLINZA,MDAMB436,-14.9425
DOXORUBICIN,ZOLINZA,MDAMB436,-11.051
DOXORUBICIN,ZOLINZA,MDAMB436,-15.195
DOXORUBICIN,ZOLINZA,MDAMB436,-17.1655
ERLOTINIB,ABT-888,MDAMB436,6.0355
ERLOTINIB,ABT-888,MDAMB436,13.348
ERLOTINIB,ABT-888,MDAMB436,12.9575
ERLOTINIB,ABT-888,MDAMB436,7.1235
ERLOTINIB,BEZ-235,MDAMB436,5.1475
ERLOTINIB,BEZ-235,MDAMB436,2.1475
ERLOTINIB,BEZ-235,MDAMB436,4.666
ERLOTINIB,BEZ-235,MDAMB436,2.503
ERLOTINIB,BORTEZOMIB,MDAMB436,-8.3175
ERLOTINIB,BORTEZOMIB,MDAMB436,-9.414
ERLOTINIB,BORTEZOMIB,MDAMB436,-8.5165
ERLOTINIB,BORTEZOMIB,MDAMB436,1.919
ERLOTINIB,DASATINIB,MDAMB436,6.6145
ERLOTINIB,DASATINIB,MDAMB436,8.28
ERLOTINIB,DASATINIB,MDAMB436,5.99
ERLOTINIB,DASATINIB,MDAMB436,6.764
ERLOTINIB,DINACICLIB,MDAMB436,-11.958
ERLOTINIB,DINACICLIB,MDAMB436,4.9975
ERLOTINIB,DINACICLIB,MDAMB436,-14.1555
ERLOTINIB,DINACICLIB,MDAMB436,-4.846
ERLOTINIB,GELDANAMYCIN,MDAMB436,5.6015
ERLOTINIB,GELDANAMYCIN,MDAMB436,13.646
ERLOTINIB,GELDANAMYCIN,MDAMB436,7.1755
ERLOTINIB,GELDANAMYCIN,MDAMB436,10.689
ERLOTINIB,MK-8669,MDAMB436,4.321
ERLOTINIB,MK-8669,MDAMB436,4.258
ERLOTINIB,MK-8669,MDAMB436,2.7955
ERLOTINIB,MK-8669,MDAMB436,1.8275
ERLOTINIB,MK-8776,MDAMB436,-8.863
